,text,name,score,time_ms
213,"La @montevideoIM te organiza el Montevideo Rock y tiene medio Montevideo en obras sin terminar,pero dnde hay pescado,van las focas.",montevideo,386.291,17.373
214,"Te imaginas pagar una entrada para un Montevideo Rock con mucho ms Montevideo que Rock, encabezado por el snob de di candia, y que todava te cancelen los artistas internacionales por el paranoia virus? Jajaja, menos mal que a m no me pas.",montevideo,386.291,474.381
215,"La gente es imbecil y se creen el cuento de que no hay Coronavirus en Uruguay, y se creen que va a venir por el Montevideo Rock  todos los das viene gente de los pases donde est la infeccin que le hace pensar que NINGUNA trajo el virus ?? 2+2 me da 4  a mi,no se a ustedes",sda-2|sda-4,352.64,631.518
216,"Este Jueves 12 de Marzo - 22 hs. Se presenta MONTEVIDEO JAZZ' en Museo del Vino. 

El cuarteto Montevideo Jazz propone un repertorio con obras de reconocidos autores del jazz, otras de autores nacionales tradas al https://t.co/nhppovW4sM",montevideo,386.291,364.852
217,"El Montevideo Rock se va a suspender para que lo hagan de vuelta y hagan un ""Montevideo Urbano"" tambin. O para que se haga un ""Montevideo Msica"" https://t.co/TQs09HdE9j",montevideo,579.436,15.754
218,"Este sbado es el Montevideo Rock, un espectculo dnde vienen personas a verlo de todas partes de latinoamerica, principalmente argentina y chile. Se estima que asistan 50.000 personas. No habra que suspenderlo? Es un peligro! @chdica hac algo til por favor!!",chile|republica-argentina,943.078,137.839
219," #Entrate  
El Diputado Federal Daniel Martnez Terrazas trabaja en recuperar espacios pblicos, de la mano con el Consejo de Lomas de Ahuatln y su Presidente Celestino Mora.
""Rehabilitamos el parque Denver en #Cuernavaca"", mencion el diputado. https://t.co/W8wrjUIXPp",pedro-celestino-bauza|ruperto-perez-martinez,634.561,406.315
220,Me llegan a suspender el mvd rock los mato a todos con la manija y ganas d descargar q tengooo,sda-a-d|sda-q,236.584,153.744
221,@imtransito Accidente de trnsito en J. B y Ordoez casi Santiago Rivas https://t.co/quTzOwNgDn,luis-b-cavia|santiago-vazquez,271.952,887.323
222,"Daniel Martnez record que Lacalle Pou juraba y perjuraba que no iba a aumentar impuestos y tarifas: Para mi era irresponsable comprometerse
https://t.co/lBnTxNmCHM",daniel-muoz|dr-martin-c-martinez,477.968,323.109
223,"Hermoso dia 12 de Marzo en Uruguay! 
Un transito d locos en el destrozado Montevideo !
Lleno en todos lados! Omnibus llenos de gente trabajando! Nios c sus tunicas yendo o viniendo d la escuela! Gurises en los liceos!
#ElUruguayDeTODOS 
#UruguayNoParo! 
@LuisLacallePou",d|c,478.391,714.119
224,"Toque de campana en la Bolsa de Valores de Montevideo por la igualdad de gnero #GeneracinIgualdad
Aqu empec mi carrera profesional y nunca haba visto tantas mujeres en la Bolsa de Valores https://t.co/6clyXiFW77",bolsa-de-valores-(montevideo),286.073,42.428
225,"Este sbado es el Montevideo Rock, un espectculo dnde vienen personas a verlo de todas partes de latinoamerica, principalmente argentina y chile. Se estima que asistan 50.000 personas. No habra que suspenderlo? Es un peligro! @chdica hac algo til por favor!!",chile|republica-argentina,943.078,155.774
226," Sorteamos 3 entradas dobles para #MontevideoRock!

  Dale MG y RT
  Seguinos
 # Mencion a un amigo/a con #MontevideoRock.

 El 12/3 anunciamos a los ganadores. https://t.co/ltY0pVrmxx",3-de-15-mts|7-de-12-mts,201.389,420.605
227,"Estamos listos!

El Rojiblanco ya est en el terreno de juego del Gran Parque Central en Montevideo. 

Hora: 6:00 pm 
Rival: @Nacional 
TV: ESPN 2 y Facebook Watch 

#Libertadores 
#2colores1historia https://t.co/2Ov6RDBF3v",calle-2|pla-a-pasaje-central,279.447,437.963
228," Sorteamos 3 entradas dobles para #MontevideoRock!

  Dale MG y RT
  Seguinos
 # Mencion a un amigo/a con #MontevideoRock.

 El 12/3 anunciamos a los ganadores. https://t.co/ltY0pVrmxx",3-de-15-mts|7-de-12-mts,201.389,414.88
229,"""A PARTIR DE MAANA""
como deca ALBERTO CORTEZ

C A O S VIAL RAMBLA PARQUE RODO,PUNTA CARRETAS, POCITOS:CERRADA

JUEVES
VIERNES
SBADO
DOMINGO

MONTEVIDEO ROCK

Y x s no t alcanza: Maratn el Sbado, ADEMS

NOLVIDESENMAYO: SEGUR VOTANDO ESTA MIERDA

CHIN-CHIN  https://t.co/w5QzA8YYT9",enrique-s-aguiar|alberto-susviela-guarch,237.073,896.351
230,"[CRIOLLA 2020] 

 En abril vuelve la tradicional fiesta del campo y la ciudad al Prado. 

Ms de 200 artistas nacionales y mucho ms! 

https://t.co/hqjSuWCFKP",24-de-abril|carreras-nacionales,708.844,238.837
231," Sorteamos 3 entradas dobles para #MontevideoRock!

  Dale MG y RT
  Seguinos
 # Mencion a un amigo/a con #MontevideoRock.

 El 12/3 anunciamos a los ganadores. https://t.co/ltY0pVrmxx",3-de-15-mts|7-de-12-mts,201.389,419.076
232,"En Argentina suspenden el Lollapalooza, en Paraguay cualquier evento que aglomere mucha gente, y nosotros seguimos con el Montevideo Rock en pie. Parece que de la IMM no se entendi mucho sobre la importancia de prevenir. Vamos a terminar con un sistema de salud colapsado.",paraguay|rbla-republica-argentina,1115.377,68.2
233,"@nuncaparatras @jiss2891 @ClauOliveraMVD @Fabigoyen Si tomas la inflacin de enero a enero, si la tomas de enero 19 a marzo 20, la inflacin anda alrededor del 13%",tomas-de-tezanos|bv-26-de-marzo,554.467,500.534
234,No me pueden poner corre Montevideo el da de Montevideo rock lpm,montevideo,386.291,11.324
235,"Toque de campana en la Bolsa de Valores de Montevideo por la igualdad de gnero #GeneracinIgualdad
Aqu empec mi carrera profesional y nunca haba visto tantas mujeres en la Bolsa de Valores https://t.co/6clyXiFW77",bolsa-de-valores-(montevideo),286.073,56.493
236,"Este sbado es el Montevideo Rock, un espectculo dnde vienen personas a verlo de todas partes de latinoamerica, principalmente argentina y chile. Se estima que asistan 50.000 personas. No habra que suspenderlo? Es un peligro! @chdica hac algo til por favor!!",chile|republica-argentina,943.078,130.629
237,"Sin lugar a dudas nuestro compaero Tabar Vzquez,, primer Intendente de izquierda de Montevideo, 2 veces Presidente de la Repblica, ha sido el poltico ms relevante de nuestro pas, en lo ltimos 80 aos. Hombre cabal. Siempre en su senda compaero
https://t.co/StgyHFzCym",sda-2|sda-senda-8,317.037,862.85
238,"@Apple28Lady @MSPUruguay @LuisLacallePou En Salto se estn estudiando 2 posibles casos, encima de la leishmaniasis, el dengue, la mugre que hay en la ciudad, la nefasta gestin del ahora intendente, sumado al anterior, no fumigan, no limpian baldos, Salto es una pequea Montevideo por lo mugrienta.",montevideo,212.998,334.293
239,"Este sbado es el Montevideo Rock, un espectculo dnde vienen personas a verlo de todas partes de latinoamerica, principalmente argentina y chile. Se estima que asistan 50.000 personas. No habra que suspenderlo? Es un peligro! @chdica hac algo til por favor!!",chile|republica-argentina,943.078,131.106
240," Sorteamos 3 entradas dobles para #MontevideoRock!

  Dale MG y RT
  Seguinos
 # Mencion a un amigo/a con #MontevideoRock.

 El 12/3 anunciamos a los ganadores. https://t.co/ltY0pVrmxx",3-de-15-mts|7-de-12-mts,201.389,424.653
241,"Este sbado es el Montevideo Rock, un espectculo dnde vienen personas a verlo de todas partes de latinoamerica, principalmente argentina y chile. Se estima que asistan 50.000 personas. No habra que suspenderlo? Es un peligro! @chdica hac algo til por favor!!",chile|republica-argentina,943.078,137.137
242," | Por #MontevideoRock

Se cerrar la circulacin en:

 RAMBLA entre Sarmiento y Tabar
 Desde las 15 h del 12/3 hasta las 22 h del 15/3

 Exhortamos a no estacionar en el circuito del evento https://t.co/ZLPiZa96n4",3-de-15-mts|7-de-12-mts,855.521,619.534
243,"4to. Encuentro de Mujeres Emprendedoras Uruguay
6 mujeres presentarn sus emprendimientos y 7 speakers hablarn de identidad
Mircoles 18 de marzo
9 a 15h
Intendencia de Montevideo
+Info: https://t.co/wyqmFkt8Uo https://t.co/5ai7SPmPHs",7-de-setiembre|el-encuentro,540.778,843.746
244,"Esta oncena de Nacional recibi en la Libertadores 1999 a Estudiantes de Mrida y le gan 2-1, pero no lo hizo en Montevideo: el partido se jug aquella vez en Maldonado.
Estaremos con la transmisin del partido en @DeChalaca. https://t.co/ZZKMc5t2bP",2|1,214.163,623.67
245,"U$S 400.000 nada mal para un par de meses de uso. (FORMA RPIDA DE TIRAR LA PLATA BY FA) Hay que cambiar!!!! estan gestionando al grito de algn amigo El ""vamo arriba"" con la plata de los vecinos. @BatllistasM @ColoyBatllistas @Municipiob @CarlosVarelaMVD @LoleHierro06 https://t.co/ALAmtMBQTz",rio-de-la-plata|mal-abrigo,936.26,144.085
246,"Esta oncena de Nacional recibi en la Libertadores 1999 a Estudiantes de Mrida y le gan 2-1, pero no lo hizo en Montevideo: el partido se jug aquella vez en Maldonado.
Estaremos con la transmisin del partido en @DeChalaca. https://t.co/ZZKMc5t2bP",2|1,214.163,604.27
247," Sorteamos 3 entradas dobles para #MontevideoRock!

  Dale MG y RT
  Seguinos
 # Mencion a un amigo/a con #MontevideoRock.

 El 12/3 anunciamos a los ganadores. https://t.co/ltY0pVrmxx",3-de-15-mts|7-de-12-mts,201.389,455.8
248," Sorteamos 3 entradas dobles para #MontevideoRock!

  Dale MG y RT
  Seguinos
 # Mencion a un amigo/a con #MontevideoRock.

 El 12/3 anunciamos a los ganadores. https://t.co/ltY0pVrmxx",3-de-15-mts|7-de-12-mts,201.389,446.452
249,"A mis poquitos seguidores les pregunto, por esas casualidades de la vida, alguien tiene TRES, si T R E S entradas para el mvd rock para unos amigos pelotudos?

Gracias por el espacio",sda-r|sda-s,277.833,228.94
250," #Tacuarembo perdi con #Rentistas por 1-0 en su primer amistoso en #Montevideo

Equipo Inicial  Larrea, Silva, Fontes, Hernndez, Moura, Arriola, Pintado, Olavarra, Vargas, Colmn, D. Gonzlez.

Los suplentes empataron 0 a 0 https://t.co/MMF7OmDmuD",1|d,216.319,996.517
251,"@lauraraffo Laura Curva de Maroas necesitamos semforos urgente en Gronardo y Osbaldo Cruz hay trnsito muy pesado que entran por Jos Pedro Varela y viceversa tenes mi voto,hay muchos accidentes.",gronardo|osvaldo-cruz,767.768,922.689
252,Daniel Martnez sobre encuesta de Equipos: Pareciera que el Frente Amplio va a repetir un nuevo gobierno https://t.co/dJHBCIJELT,daniel-muoz|dr-martin-c-martinez,477.968,316.776
253,"Este sbado es el Montevideo Rock, un espectculo dnde vienen personas a verlo de todas partes de latinoamerica, principalmente argentina y chile. Se estima que asistan 50.000 personas. No habra que suspenderlo? Es un peligro! @chdica hac algo til por favor!!",chile|republica-argentina,943.078,134.394
254,"Este sbado es el Montevideo Rock, un espectculo dnde vienen personas a verlo de todas partes de latinoamerica, principalmente argentina y chile. Se estima que asistan 50.000 personas. No habra que suspenderlo? Es un peligro! @chdica hac algo til por favor!!",chile|republica-argentina,943.078,133.292
255,"Este sbado es el Montevideo Rock, un espectculo dnde vienen personas a verlo de todas partes de latinoamerica, principalmente argentina y chile. Se estima que asistan 50.000 personas. No habra que suspenderlo? Es un peligro! @chdica hac algo til por favor!!",chile|republica-argentina,943.078,133.829
256,"Este sbado es el Montevideo Rock, un espectculo dnde vienen personas a verlo de todas partes de latinoamerica, principalmente argentina y chile. Se estima que asistan 50.000 personas. No habra que suspenderlo? Es un peligro! @chdica hac algo til por favor!!",chile|republica-argentina,943.078,162.95
257,".@Cichero2  aprovech la estada de @EstudiantesMEFC en Montevideo y pos para la foto junto a Jos Torrealba y Jaime Ciorciari. #VENEX 

 El ""Buda"" y el ""Colorado"", compartieron camerinos con el ex defensor central en su carrera como profesional. Vamos, ""acadmico""!  https://t.co/06wRqd6Jy9",jaime-estrazulas|jose-leguizamon,225.647,821.436
258,"""La vecina que vive en Artigas tiene los mismos derechos aacceder a los bienes del Sodre que una persona que vive en Mercedes y Andes y fortalecemos el equipo de gestin en el interior"", dice @martinintha, nuevo presidente del SODRE. Ahora por @TVCIUDADuy",andes|mercedes,1236.991,736.34
259,"A mis poquitos seguidores les pregunto, por esas casualidades de la vida, alguien tiene TRES, si T R E S entradas para el mvd rock para unos amigos pelotudos?

Gracias por el espacio",sda-r|sda-s,277.833,233.286
260,"Toque de campana en la Bolsa de Valores de Montevideo por la igualdad de gnero #GeneracinIgualdad
Aqu empec mi carrera profesional y nunca haba visto tantas mujeres en la Bolsa de Valores https://t.co/6clyXiFW77",bolsa-de-valores-(montevideo),286.073,43.569
261,Distintos medios comienzan a retomar la historia de Edna Quintanilla y las agresiones del atleta de alto de rendimiento de la @SEDENAmx Fernando Daniel Martnez Estrada @Luis_C_Sandoval @EstadoMayor_MX @DefensaCom @emeequis @lasillarota @XHespanol https://t.co/BsVAOhvnzC,daniel-muoz|dr-martin-c-martinez,477.968,380.033
262,"@sergiouy125 @waltersobrero @lauraraffo @Dmartinez_uy Si pero brbaro y tu problema y lo respeto pero algo paso y a raz de eso decs vamo arriba Martinez??o sea que quers que gane el frente la IMM? Es as? No te entiendo Sergio,de verdad,no me queda claro??",sda-de-paso|cno-coronel-raiz,200.387,960.858
263," Sorteamos 3 entradas dobles para #MontevideoRock!

  Dale MG y RT
  Seguinos
 # Mencion a un amigo/a con #MontevideoRock.

 El 12/3 anunciamos a los ganadores. https://t.co/ltY0pVrmxx",3-de-15-mts|7-de-12-mts,201.389,434.678
264,"Fuerte declaracin. Pero es real, la mujer en estado de indefensin. Daniel Martnez denuncian a medallista mexicano por golpear a su ex pareja | Publimetro Mxico https://t.co/oCCz8fB0Sr",real|ruperto-perez-martinez,538.464,429.367
265,Gran nota de Martn Rodriguez @Tinchorgz a Martn Inthamoussu @martinintha . TV ciudad siempre hace la diferencia ....@TVCIUDADuy @Edelgado73 @pilar_teijeiro @fdalmaud,francisco-martin|gaspar-rodriguez,896.647,998.196
266,"Daniel Martnez record que Lacalle Pou juraba y perjuraba que no iba a aumentar impuestos y tarifas: Para mi era irresponsable comprometerse
https://t.co/lBnTxNmCHM",daniel-muoz|dr-martin-c-martinez,477.968,323.347
267,"Se buscan frentistas q residan en Montevideo,q sean razonables,coherentes,honestos,responsables,comprometidos y con muchas ganas de mejorar su ciudad y su calidad de vida para q presten por nica vez su voto a Laura Raffo.Abstenerse los fanticos y los q tienen vendas en los ojos",montevideo,212.998,89.423
268," | Por #MontevideoRock

Se cerrar la circulacin en:

 RAMBLA entre Sarmiento y Tabar
 Desde las 15 h del 12/3 hasta las 22 h del 15/3

 Exhortamos a no estacionar en el circuito del evento https://t.co/ZLPiZa96n4",3-de-15-mts|7-de-12-mts,855.521,609.361
269,#Poltica El candidato a la IM Daniel Martnez (FA) tuvo jornada de recorridas este jueves. En Verdisol dijo que l va a los barrios durante los cinco aos y no cada cinco aos. Se refiri al aumento de tarifas y prefiri no hablar de los bancos de plaza Zabala. @TelenocheUy https://t.co/He11K4wfmi,daniel-muoz|dr-martin-c-martinez,477.968,685.383
270,@favstxsselcami Y Nicky Nichole tuvo q cancelar su recital en Montevideo music box tmb x la cuarentena,sda-q|sda-x,396.215,31.467
271,Distintos medios comienzan a retomar la historia de Edna Quintanilla y las agresiones del atleta de alto de rendimiento de la @SEDENAmx Fernando Daniel Martnez Estrada @Luis_C_Sandoval @EstadoMayor_MX @DefensaCom @emeequis @lasillarota @XHespanol https://t.co/BsVAOhvnzC,daniel-muoz|dr-martin-c-martinez,477.968,381.992
272,"Fernando Daniel Martnez Estrada, miembro del Ejrcito mexicano y medallista en los Juegos Panamericanos Lima 2019, fue denunciado por su ex novia, Edna Quintanilla, de haberla golpeado y amenazado de muerte https://t.co/DT9nlx3oWD https://t.co/52kdDHnQJ8",lima|av-daniel-fernandez-crespo,494.712,366.762
273,"Denuncia pblica contra el atleta de #Durango Fernando Daniel Martnez Estrada. Su expareja lo seala de violencia y amenazas de muerte. Es un asunto muy grave. 
Qu desilusin tan grande. 
https://t.co/WTYVQyOQk5",arroyo-grande|gral-enrique-martinez,521.848,477.104
274,"Soy montevideano y joven. No conozco otro gobierno local que no sean los del @Frente_Amplio, pero le quiero dar la chance a @lauraraffo de hacer de Montevideo una ciudad modelo. Laura cuenta con un equipo formidable que no va a bajar los brazos. Por eso, la quiero Intendenta.",montevideo,212.998,83.39
275,Gran nota de Martn Rodriguez @Tinchorgz a Martn Inthamoussu @martinintha . TV ciudad siempre hace la diferencia ....@TVCIUDADuy @Edelgado73 @pilar_teijeiro @fdalmaud,francisco-martin|gaspar-rodriguez,896.647,988.636
276,"@Karen_PerezH Por favor, revise la acusacin pblica de Fernando Daniel Martnez Estrada como agresor.",daniel-muoz|dr-martin-c-martinez,477.968,404.881
277,"Fernando Daniel Martnez Estrada, miembro del Ejrcito mexicano y medallista en los Juegos Panamericanos Lima 2019, fue denunciado por su ex novia, Edna Quintanilla, de haberla golpeado y amenazado de muerte https://t.co/4a4gBTuLMf",lima|av-daniel-fernandez-crespo,494.712,417.533
278," | Por #MontevideoRock

Se cerrar la circulacin en:

 RAMBLA entre Sarmiento y Tabar
 Desde las 15 h del 12/3 hasta las 22 h del 15/3

 Exhortamos a no estacionar en el circuito del evento https://t.co/ZLPiZa96n4",3-de-15-mts|7-de-12-mts,855.521,658.804
279,"Libres nos queremos
.
.
#35mm #film #filmisalive #thedaily35mm #analog #analogphotography #analogfilm #filmisnotdead #photography #montevideo #8M #8M2020
Revelado y digitalizado https://t.co/fGuGTga67t en Montevideo, Uruguay https://t.co/q2VfwgakFi",montevideo,386.291,187.43
280,"1)Ciudadana Indignada MARIANELLA VALENTN
Montevideo
Mircoles, 11 Marzo 2020 
@|Este no es el Uruguay del cual me siento orgullosa!
El 1 de marzo, asumi el Sr. Presidente Dr. Luis Lacalle Pou, elegido por la ciudadana!
Todo sali impecable!
Como orgullosa blanca",16-de-marzo|1-de-agosto,742.949,800.099
281," Sorteamos 3 entradas dobles para #MontevideoRock!

  Dale MG y RT
  Seguinos
 # Mencion a un amigo/a con #MontevideoRock.

 El 12/3 anunciamos a los ganadores. https://t.co/ltY0pVrmxx",3-de-15-mts|7-de-12-mts,201.389,419.716
282," Sorteamos 3 entradas dobles para #MontevideoRock!

  Dale MG y RT
  Seguinos
 # Mencion a un amigo/a con #MontevideoRock.

 El 12/3 anunciamos a los ganadores. https://t.co/ltY0pVrmxx",3-de-15-mts|7-de-12-mts,201.389,427.733
283,"EL GOBIERNO URUGUAYO DEBE SUSPENDER EL 
MONTEVIDEO ROCK

EL MUNDO EN CUARENTENA Y AISLAMIENTO  Y ACA SE PERMITE UNA AGLOMERACIN COMO ESTA?

ESTS DE ACUERDO CON Q SE DEBE SUSPENDER X SEGURIDAD?
Por favor respuesta y Retweet",sda-q|sda-x,396.215,42.398
284,"Este sbado es el Montevideo Rock, un espectculo dnde vienen personas a verlo de todas partes de latinoamerica, principalmente argentina y chile. Se estima que asistan 50.000 personas. No habra que suspenderlo? Es un peligro! @chdica hac algo til por favor!!",chile|republica-argentina,943.078,136.802
285,"@sallelorier https://t.co/P8yyE78ngp CAPITULO IX-PUBLICIDAD-Artculo24[...] Queda prohibida cualquier publicidad engaosa
Montevideo,11/8/2000
El10/8/2000me encontraba en la Defensora del Consumidor denunciando el engao publicitario del rematador Ladaga= caos en el'remate';Alguacil declara https://t.co/vXkQ2YJ60h",sda-11|sda-8,389.903,879.486
286," Sorteamos 3 entradas dobles para #MontevideoRock!

  Dale MG y RT
  Seguinos
 # Mencion a un amigo/a con #MontevideoRock.

 El 12/3 anunciamos a los ganadores. https://t.co/ltY0pVrmxx",3-de-15-mts|7-de-12-mts,201.389,421.481
287," Sorteamos 3 entradas dobles para #MontevideoRock!

  Dale MG y RT
  Seguinos
 # Mencion a un amigo/a con #MontevideoRock.

 El 12/3 anunciamos a los ganadores. https://t.co/ltY0pVrmxx",3-de-15-mts|7-de-12-mts,201.389,428.953
288,"@Actualidadworld Consulta con la compaa si pueden cambiarte al vuelo IB 6011 a Montevideo. 
Otro q no cerro an es lima o scl, y llegan esos vuelos a ezeiza. El de San Pablo creo q ya cerr. El amigo de mi hermana huye de all, y va a hacer Londres-montevideo",pablo-perez|londres,823.043,623.376
289,"Este sbado es el Montevideo Rock, un espectculo dnde vienen personas a verlo de todas partes de latinoamerica, principalmente argentina y chile. Se estima que asistan 50.000 personas. No habra que suspenderlo? Es un peligro! @chdica hac algo til por favor!!",chile|republica-argentina,943.078,139.23
290,"Este sbado es el Montevideo Rock, un espectculo dnde vienen personas a verlo de todas partes de latinoamerica, principalmente argentina y chile. Se estima que asistan 50.000 personas. No habra que suspenderlo? Es un peligro! @chdica hac algo til por favor!!",chile|republica-argentina,943.078,145.742
291,"Toque de campana en la Bolsa de Valores de Montevideo por la igualdad de gnero #GeneracinIgualdad
Aqu empec mi carrera profesional y nunca haba visto tantas mujeres en la Bolsa de Valores https://t.co/6clyXiFW77",bolsa-de-valores-(montevideo),286.073,53.952
292,Aaaaa pero la culpa q se haga el Montevideo rock es del MSP??cmo va a dar el visto bueno a la IMM?lo ms inteligente q escuch fue lo d sartori los demas son un atraso hay q evitar q llegueee no dejarlo entrar?,sda-a-d|sda-q,946.335,223.226
293,"Este sbado es el Montevideo Rock, un espectculo dnde vienen personas a verlo de todas partes de latinoamerica, principalmente argentina y chile. Se estima que asistan 50.000 personas. No habra que suspenderlo? Es un peligro! @chdica hac algo til por favor!!",chile|republica-argentina,943.078,137.363
294,Hice el banner ms croto de mi vida pero porque es para que vayan a ver a Daniel Martnez,daniel-muoz|dr-martin-c-martinez,477.968,320.11
295,"2 Nios Muertos y 5 Heridos x activacin d Mina antipersona en Municipio d Frontino, Antioquia.

Valen menos estos nios q los lderes sociales? Pq no veo a los d siempre indignados? 

Me duele profundamente!

@DeLaCalleHum en el mejor acuerdo no quedbamos sin minas?
Fake News?",sda-a-d|sda-q,709.751,1072.487
296,"Se buscan frentistas q residan en Montevideo,q sean razonables,coherentes,honestos,responsables,comprometidos y con muchas ganas de mejorar su ciudad y su calidad de vida para q presten por nica vez su voto a Laura Raffo.Abstenerse los fanticos y los q tienen vendas en los ojos",montevideo,212.998,90.791
297,"Daniel Martnez record que Lacalle Pou juraba y perjuraba que no iba a aumentar impuestos y tarifas: Para mi era irresponsable comprometerse
https://t.co/lBnTxNmCHM",daniel-muoz|dr-martin-c-martinez,477.968,324.287
298,"@elpaisuy ""Directora de Salud de la IMM""... estando el MSP a 10 cuadras y siendo Montevideo una ciudad de 22km de largo por 10 de ancho. Si habr que colar y sacar oquis. El frente y su Repblica Oriental de Montevideo. La Repblica del acomodo.",cerro-largo|republica,1454.66,737.537
299,@imtransito @montevideoIM A quien se le ocurre cortar la rambla durante dos das hbiles estando cortadas tanto Av Italia como Rivera????? Si el recital es el sbado por qu no la cortan el viernes de noche? Colapsan una ciudad un par ineptos con poder de decisin.  #cabezasdecorcho,av-gral-rivera|ciudad-de-guayaquil,853.574,832.547
300,"Se buscan frentistas q residan en Montevideo,q sean razonables,coherentes,honestos,responsables,comprometidos y con muchas ganas de mejorar su ciudad y su calidad de vida para q presten por nica vez su voto a Laura Raffo.Abstenerse los fanticos y los q tienen vendas en los ojos",montevideo,212.998,87.064
301," | Por #MontevideoRock

Se cerrar la circulacin en:

 RAMBLA entre Sarmiento y Tabar
 Desde las 15 h del 12/3 hasta las 22 h del 15/3

 Exhortamos a no estacionar en el circuito del evento https://t.co/ZLPiZa96n4",3-de-15-mts|7-de-12-mts,855.521,619.046
302,"Este sbado es el Montevideo Rock, un espectculo dnde vienen personas a verlo de todas partes de latinoamerica, principalmente argentina y chile. Se estima que asistan 50.000 personas. No habra que suspenderlo? Es un peligro! @chdica hac algo til por favor!!",chile|republica-argentina,943.078,134.849
303,"Emocin en participar junto a muchs gente del barrio, del Municipio b y de la lucha permanente por Memoria,Verdad y Jusicia de la Plaza Luisa Cuesta a poca distancia del Parlamento.Importante intervencin urbana, espacio convivencia y construccin d ciudad integrada e integradora https://t.co/efdzZeMQBE",d|b,245.425,505.185
304,"#MontevideoRock2020  | @infocapitaluy 

Con entradas agotadas, el sbado se realizar el festival Montevideo Rock en Rambla Wilson y Bulevar. Artigas. Las puertas abren a las 13:30 h desde las 15:15 h comienza la transmisin de #TVCiudad . https://t.co/6gCp0NJ38Y",rbla-wilson|bv-gral-artigas,329.947,528.603
305,"Este sbado es el Montevideo Rock, un espectculo dnde vienen personas a verlo de todas partes de latinoamerica, principalmente argentina y chile. Se estima que asistan 50.000 personas. No habra que suspenderlo? Es un peligro! @chdica hac algo til por favor!!",chile|republica-argentina,943.078,137.477
306," | Por #MontevideoRock

Se cerrar la circulacin en:

 RAMBLA entre Sarmiento y Tabar
 Desde las 15 h del 12/3 hasta las 22 h del 15/3

 Exhortamos a no estacionar en el circuito del evento https://t.co/ZLPiZa96n4",3-de-15-mts|7-de-12-mts,855.521,645.76
307," Sorteamos 3 entradas dobles para #MontevideoRock!

  Dale MG y RT
  Seguinos
 # Mencion a un amigo/a con #MontevideoRock.

 El 12/3 anunciamos a los ganadores. https://t.co/ltY0pVrmxx",3-de-15-mts|7-de-12-mts,201.389,420.488
308,"@MaraCarrion9 @LuisLacallePou En esta marcha estaba Adeom Canelones, a buena hora!! hacemos lo mismo con el @PITCNT1 @federacionmuni1? X todo el Depto, solicitando 1 mesa d dilogo x nuestra deuda impaga 43% (29%) segn Costa Duarte, se ven cosas as cuando no est los colores q les gusta",sda-q|sda-x,792.43,1021.848
309," | Por #MontevideoRock

Se cerrar la circulacin en:

 RAMBLA entre Sarmiento y Tabar
 Desde las 15 h del 12/3 hasta las 22 h del 15/3

 Exhortamos a no estacionar en el circuito del evento https://t.co/ZLPiZa96n4",3-de-15-mts|7-de-12-mts,855.521,626.073
310," Sorteamos 3 entradas dobles para #MontevideoRock!

  Dale MG y RT
  Seguinos
 # Mencion a un amigo/a con #MontevideoRock.

 El 12/3 anunciamos a los ganadores. https://t.co/ltY0pVrmxx",3-de-15-mts|7-de-12-mts,201.389,432.533
311,"Emocin en participar junto a muchs gente del barrio, del Municipio b y de la lucha permanente por Memoria,Verdad y Jusicia de la Plaza Luisa Cuesta a poca distancia del Parlamento.Importante intervencin urbana, espacio convivencia y construccin d ciudad integrada e integradora https://t.co/efdzZeMQBE",d|b,245.425,505.781
312," | Por #MontevideoRock

Se cerrar la circulacin en:

 RAMBLA entre Sarmiento y Tabar
 Desde las 15 h del 12/3 hasta las 22 h del 15/3

 Exhortamos a no estacionar en el circuito del evento https://t.co/ZLPiZa96n4",3-de-15-mts|7-de-12-mts,855.521,630.914
313,"Emocin en participar junto a muchs gente del barrio, del Municipio b y de la lucha permanente por Memoria,Verdad y Jusicia de la Plaza Luisa Cuesta a poca distancia del Parlamento.Importante intervencin urbana, espacio convivencia y construccin d ciudad integrada e integradora https://t.co/efdzZeMQBE",d|b,245.425,507.359
314,"@Ana85082819 @AltaFachaUy @LuisLacallePou @MSPUruguay @chdica Si 20:30 cadena nacional, no se que espera @LuisLacallePou para hacer lo mismo ac, se trata de cuidar a todos los ciudadanos de este pas, de prevenir!",calle-20|30-de-marzo,222.246,195.098
315,"Este sbado es el Montevideo Rock, un espectculo dnde vienen personas a verlo de todas partes de latinoamerica, principalmente argentina y chile. Se estima que asistan 50.000 personas. No habra que suspenderlo? Es un peligro! @chdica hac algo til por favor!!",chile|republica-argentina,943.078,138.416
316,"EL GOBIERNO URUGUAYO DEBE SUSPENDER EL 
MONTEVIDEO ROCK

EL MUNDO EN CUARENTENA Y AISLAMIENTO  Y ACA SE PERMITE UNA AGLOMERACIN COMO ESTA?

ESTS DE ACUERDO CON Q SE DEBE SUSPENDER X SEGURIDAD?
Por favor respuesta y Retweet",sda-q|sda-x,396.215,41.739
317,CHUPAME LA VERGA @chdica OJAL SE CANCELE PARA LA MIERDA EL MONTEVIDEO RO*K POR NO CONFIRMAR LO QUE TODO EL PAS PIDE ES DECIR EL MONTEVIDEO TROPICAL,montevideo,386.291,20.222
